date,store,sales,promo,holiday
2023-01-03,5,227.05,0,0
2023-01-04,5,229.15,0,0
2023-01-05,5,223.63,0,0
2023-01-06,5,206.38,0,0
2023-01-07,5,193.37,0,0
2023-01-08,5,198.43,0,0
2023-01-09,5,210.23,0,0
2023-01-10,5,259.69,1,0
2023-01-11,5,229.2,0,0
2023-01-12,5,250.13,1,0
2023-01-13,5,201.44,0,0
2023-01-14,5,189.75,0,0
2023-01-15,5,192.51,0,0
2023-01-16,5,213.98,0,0
2023-01-17,5,263.88,1,0
2023-01-18,5,237.09,0,0
2023-01-19,5,214.18,0,0
2023-01-20,5,209.61,0,0
2023-01-21,5,190.8,0,0
2023-01-22,5,199.31,0,0
2023-01-23,5,207.46,0,0
2023-01-24,5,268.39,0,1
2023-01-25,5,233.16,0,0
2023-01-26,5,243.39,1,0
2023-01-27,5,206.55,0,0
2023-01-28,5,199.47,0,0
2023-01-29,5,195.78,0,0
2023-01-30,5,219.14,0,0
2023-01-31,5,257.08,1,0
2023-02-01,5,276.19,0,1
2023-02-02,5,210.07,0,0
2023-02-03,5,215.96,0,0
2023-02-04,5,240.57,0,1
2023-02-05,5,195.58,0,0
2023-02-06,5,202.83,0,0
2023-02-07,5,229.82,0,0
2023-02-08,5,225.07,0,0
2023-02-09,5,293.74,1,1
2023-02-10,5,206.27,0,0
2023-02-11,5,218.73,1,0
2023-02-12,5,202.96,0,0
2023-02-13,5,247.07,1,0
2023-02-14,5,233.61,0,0
2023-02-15,5,232.68,0,0
2023-02-16,5,214.79,0,0
2023-02-17,5,209.45,0,0
2023-02-18,5,192.44,0,0
2023-02-19,5,190.75,0,0
2023-02-20,5,220.15,0,0
2023-02-21,5,279.57,0,1
2023-02-22,5,272.78,0,1
2023-02-23,5,233.01,0,0
2023-02-24,5,205.37,0,0
2023-02-25,5,192.24,0,0
2023-02-26,5,194.9,0,0
2023-02-27,5,221.92,0,0
2023-02-28,5,225.53,0,0
2023-03-01,5,267.01,1,0
2023-03-02,5,219.77,0,0
2023-03-03,5,242.96,0,1
2023-03-04,5,199.64,0,0
2023-03-05,5,196.5,0,0
2023-03-06,5,242.07,1,0
2023-03-07,5,265.44,1,0
2023-03-08,5,241.67,0,0
2023-03-09,5,226.14,0,0
2023-03-10,5,202.34,0,0
2023-03-11,5,192.29,0,0
2023-03-12,5,199.15,0,0
2023-03-13,5,216.04,0,0
2023-03-14,5,225.19,0,0
2023-03-15,5,237.65,0,0
2023-03-16,5,223.69,0,0
2023-03-17,5,197.38,0,0
2023-03-18,5,190.55,0,0
2023-03-19,5,266.58,1,1
2023-03-20,5,254.43,0,1
2023-03-21,5,239.92,0,0
2023-03-22,5,265.58,1,0
2023-03-23,5,249.41,1,0
2023-03-24,5,247.41,0,1
2023-03-25,5,193.78,0,0
2023-03-26,5,201.08,0,0
2023-03-27,5,218.04,0,0
2023-03-28,5,236.87,0,0
2023-03-29,5,264.62,1,0
2023-03-30,5,232.16,0,0
2023-03-31,5,211.2,0,0
2023-04-01,5,192.35,0,0
2023-04-02,5,210.85,0,0
2023-04-03,5,217.12,0,0
2023-04-04,5,227.0,0,0
2023-04-05,5,283.35,0,1
2023-04-06,5,234.71,0,0
2023-04-07,5,206.85,0,0
2023-04-08,5,193.72,0,0
2023-04-09,5,229.29,1,0
2023-04-10,5,219.41,0,0
2023-04-11,5,267.92,1,0
2023-04-12,5,238.29,0,0
2023-04-13,5,225.18,0,0
2023-04-14,5,214.85,0,0
2023-04-15,5,195.03,0,0
2023-04-16,5,275.66,1,1
2023-04-17,5,244.75,1,0
2023-04-18,5,234.03,0,0
2023-04-19,5,235.22,0,0
2023-04-20,5,224.74,0,0
2023-04-21,5,235.82,1,0
2023-04-22,5,203.67,0,0
2023-04-23,5,197.19,0,0
2023-04-24,5,212.84,0,0
2023-04-25,5,282.83,0,1
2023-04-26,5,271.03,1,0
2023-04-27,5,213.44,0,0
2023-04-28,5,205.24,0,0
2023-04-29,5,228.23,0,1
2023-04-30,5,236.45,0,1
2023-05-01,5,201.2,0,0
2023-05-02,5,231.89,0,0
2023-05-03,5,260.78,1,0
2023-05-04,5,226.02,0,0
2023-05-05,5,200.29,0,0
2023-05-06,5,198.06,0,0
2023-05-07,5,199.48,0,0
2023-05-08,5,294.75,1,1
2023-05-09,5,279.98,0,1
2023-05-10,5,240.76,0,0
2023-05-11,5,224.43,0,0
2023-05-12,5,218.69,0,0
2023-05-13,5,190.23,0,0
2023-05-14,5,224.88,1,0
2023-05-15,5,217.17,0,0
2023-05-16,5,244.55,0,0
2023-05-17,5,236.18,0,0
2023-05-18,5,225.5,0,0
2023-05-19,5,201.9,0,0
2023-05-20,5,233.07,1,0
2023-05-21,5,207.02,0,0
2023-05-22,5,221.88,0,0
2023-05-23,5,230.48,0,0
2023-05-24,5,264.0,1,0
2023-05-25,5,220.3,0,0
2023-05-26,5,239.88,1,0
2023-05-27,5,193.29,0,0
2023-05-28,5,226.72,1,0
2023-05-29,5,216.17,0,0
2023-05-30,5,231.53,0,0
2023-05-31,5,235.2,0,0
2023-06-01,5,229.45,0,0
2023-06-02,5,210.21,0,0
2023-06-03,5,197.6,0,0
2023-06-04,5,203.87,0,0
2023-06-05,5,213.68,0,0
2023-06-06,5,264.85,1,0
2023-06-07,5,238.99,0,0
2023-06-08,5,249.95,1,0
2023-06-09,5,215.14,0,0
2023-06-10,5,194.98,0,0
2023-06-11,5,203.75,0,0
2023-06-12,5,224.81,0,0
2023-06-13,5,269.3,1,0
2023-06-14,5,278.76,0,1
2023-06-15,5,256.0,1,0
2023-06-16,5,245.25,1,0
2023-06-17,5,203.11,0,0
2023-06-18,5,230.56,1,0
2023-06-19,5,215.36,0,0
2023-06-20,5,254.66,1,0
2023-06-21,5,239.71,0,0
2023-06-22,5,227.75,0,0
2023-06-23,5,246.54,1,0
2023-06-24,5,201.89,0,0
2023-06-25,5,210.67,0,0
2023-06-26,5,216.2,0,0
2023-06-27,5,241.07,0,0
2023-06-28,5,236.64,0,0
2023-06-29,5,302.41,1,1
2023-06-30,5,203.92,0,0
2023-07-01,5,201.62,0,0
2023-07-02,5,194.43,0,0
2023-07-03,5,218.7,0,0
2023-07-04,5,237.93,0,0
2023-07-05,5,237.03,0,0
2023-07-06,5,253.61,1,0
2023-07-07,5,215.79,0,0
2023-07-08,5,200.27,0,0
2023-07-09,5,232.25,1,0
2023-07-10,5,220.6,0,0
2023-07-11,5,249.26,0,0
2023-07-12,5,245.76,0,0
2023-07-13,5,265.03,1,0
2023-07-14,5,214.09,0,0
2023-07-15,5,241.97,0,1
2023-07-16,5,193.07,0,0
2023-07-17,5,217.34,0,0
2023-07-18,5,234.02,0,0
2023-07-19,5,230.96,0,0
2023-07-20,5,223.78,0,0
2023-07-21,5,202.36,0,0
2023-07-22,5,201.3,0,0
2023-07-23,5,209.5,0,0
2023-07-24,5,256.62,1,0
2023-07-25,5,268.85,1,0
2023-07-26,5,235.87,0,0
2023-07-27,5,220.26,0,0
2023-07-28,5,233.83,1,0
2023-07-29,5,195.5,0,0
2023-07-30,5,201.31,0,0
2023-07-31,5,220.64,0,0
2023-08-01,5,232.06,0,0
2023-08-02,5,312.73,1,1
2023-08-03,5,259.11,1,0
2023-08-04,5,213.01,0,0
2023-08-05,5,207.89,0,0
2023-08-06,5,200.2,0,0
2023-08-07,5,223.88,0,0
2023-08-08,5,237.41,0,0
2023-08-09,5,239.72,0,0
2023-08-10,5,235.04,0,0
2023-08-11,5,247.71,1,0
2023-08-12,5,197.81,0,0
2023-08-13,5,245.54,0,1
2023-08-14,5,263.55,0,1
2023-08-15,5,236.46,0,0
2023-08-16,5,244.66,0,0
2023-08-17,5,232.37,0,0
2023-08-18,5,222.82,0,0
2023-08-19,5,225.24,1,0
2023-08-20,5,276.19,1,1
2023-08-21,5,257.95,0,1
2023-08-22,5,241.2,0,0
2023-08-23,5,234.0,0,0
2023-08-24,5,233.05,0,0
2023-08-25,5,210.86,0,0
2023-08-26,5,229.57,1,0
2023-08-27,5,199.92,0,0
2023-08-28,5,220.51,0,0
2023-08-29,5,243.95,0,0
2023-08-30,5,312.31,1,1
2023-08-31,5,234.81,0,0
2023-09-01,5,222.68,0,0
2023-09-02,5,204.91,0,0
2023-09-03,5,204.71,0,0
2023-09-04,5,225.53,0,0
2023-09-05,5,236.15,0,0
2023-09-06,5,310.27,1,1
2023-09-07,5,224.42,0,0
2023-09-08,5,249.34,1,0
2023-09-09,5,202.01,0,0
2023-09-10,5,238.76,1,0
2023-09-11,5,218.36,0,0
2023-09-12,5,281.41,0,1
2023-09-13,5,239.33,0,0
2023-09-14,5,231.66,0,0
2023-09-15,5,219.45,0,0
2023-09-16,5,208.24,0,0
2023-09-17,5,208.09,0,0
2023-09-18,5,215.05,0,0
2023-09-19,5,254.54,0,0
2023-09-20,5,252.22,0,0
2023-09-21,5,236.33,0,0
2023-09-22,5,211.65,0,0
2023-09-23,5,244.07,0,1
2023-09-24,5,235.84,1,0
2023-09-25,5,300.56,1,1
2023-09-26,5,241.24,0,0
2023-09-27,5,239.92,0,0
2023-09-28,5,270.71,0,1
2023-09-29,5,221.37,0,0
2023-09-30,5,212.99,0,0
2023-10-01,5,216.54,0,0
2023-10-02,5,228.37,0,0
2023-10-03,5,239.01,0,0
2023-10-04,5,227.98,0,0
2023-10-05,5,264.9,1,0
2023-10-06,5,216.1,0,0
2023-10-07,5,206.04,0,0
2023-10-08,5,239.52,1,0
2023-10-09,5,258.31,0,1
2023-10-10,5,243.41,0,0
2023-10-11,5,247.7,0,0
2023-10-12,5,277.18,0,1
2023-10-13,5,221.19,0,0
2023-10-14,5,208.71,0,0
2023-10-15,5,207.55,0,0
2023-10-16,5,254.94,1,0
2023-10-17,5,241.43,0,0
2023-10-18,5,275.43,1,0
2023-10-19,5,279.11,0,1
2023-10-20,5,250.03,1,0
2023-10-21,5,216.43,0,0
2023-10-22,5,220.99,0,0
2023-10-23,5,226.04,0,0
2023-10-24,5,262.14,0,1
2023-10-25,5,251.42,0,0
2023-10-26,5,231.77,0,0
2023-10-27,5,243.15,1,0
2023-10-28,5,234.4,1,0
2023-10-29,5,208.07,0,0
2023-10-30,5,229.05,0,0
2023-10-31,5,233.88,0,0
2023-11-01,5,240.2,0,0
2023-11-02,5,266.53,1,0
2023-11-03,5,220.63,0,0
2023-11-04,5,239.95,1,0
2023-11-05,5,206.72,0,0
2023-11-06,5,221.45,0,0
2023-11-07,5,239.49,0,0
2023-11-08,5,247.14,0,0
2023-11-09,5,242.59,0,0
2023-11-10,5,237.62,1,0
2023-11-11,5,205.99,0,0
2023-11-12,5,204.34,0,0
2023-11-13,5,218.43,0,0
2023-11-14,5,247.21,0,0
2023-11-15,5,249.01,0,0
2023-11-16,5,237.76,0,0
2023-11-17,5,222.82,0,0
2023-11-18,5,235.04,1,0
2023-11-19,5,249.19,0,1
2023-11-20,5,267.97,1,0
2023-11-21,5,241.49,0,0
2023-11-22,5,280.31,1,0
2023-11-23,5,235.9,0,0
2023-11-24,5,209.32,0,0
2023-11-25,5,227.57,1,0
2023-11-26,5,208.81,0,0
2023-11-27,5,232.67,0,0
2023-11-28,5,287.02,0,1
2023-11-29,5,281.56,1,0
2023-11-30,5,231.28,0,0
2023-12-01,5,266.99,0,1
2023-12-02,5,243.32,0,1
2023-12-03,5,283.12,1,1
2023-12-04,5,227.69,0,0
2023-12-05,5,282.56,0,1
2023-12-06,5,254.03,0,0
2023-12-07,5,233.04,0,0
2023-12-08,5,212.51,0,0
2023-12-09,5,208.59,0,0
2023-12-10,5,210.4,0,0
2023-12-11,5,284.98,0,1
2023-12-12,5,247.16,0,0
2023-12-13,5,245.64,0,0
2023-12-14,5,261.64,1,0
2023-12-15,5,210.21,0,0
2023-12-16,5,203.71,0,0
2023-12-17,5,243.33,1,0
2023-12-18,5,235.58,0,0
2023-12-19,5,249.73,0,0
2023-12-20,5,249.18,0,0
2023-12-21,5,235.65,0,0
2023-12-22,5,251.31,1,0
2023-12-23,5,236.6,1,0
2023-12-24,5,221.69,0,0
2023-12-25,5,227.84,0,0
2023-12-26,5,244.04,0,0
2023-12-27,5,237.31,0,0
2023-12-28,5,236.64,0,0
2023-12-29,5,224.49,0,0
2023-12-30,5,204.2,0,0
2023-12-31,5,209.7,0,0
2022-01-01,6,212.31,1,0
2022-01-02,6,187.88,0,0
2022-01-03,6,256.7,0,1
2022-01-04,6,225.63,0,0
2022-01-05,6,228.16,0,0
2022-01-06,6,215.61,0,0
2022-01-07,6,231.01,1,0
2022-01-08,6,220.18,1,0
2022-01-09,6,234.15,0,1
2022-01-10,6,208.95,0,0
2022-01-11,6,228.41,0,0
2022-01-12,6,228.09,0,0
2022-01-13,6,242.32,1,0
2022-01-14,6,196.84,0,0
2022-01-15,6,179.23,0,0
2022-01-16,6,203.17,0,0
2022-01-17,6,283.04,1,1
2022-01-18,6,220.26,0,0
2022-01-19,6,226.92,0,0
2022-01-20,6,214.37,0,0
2022-01-21,6,207.96,0,0
2022-01-22,6,212.38,1,0
2022-01-23,6,233.96,0,1
2022-01-24,6,208.53,0,0
2022-01-25,6,228.9,0,0
2022-01-26,6,228.16,0,0
2022-01-27,6,209.11,0,0
2022-01-28,6,199.34,0,0
2022-01-29,6,184.97,0,0
2022-01-30,6,234.14,0,1
2022-01-31,6,216.6,0,0
2022-02-01,6,246.42,1,0
2022-02-02,6,225.02,0,0
2022-02-03,6,215.49,0,0
2022-02-04,6,229.04,1,0
2022-02-05,6,193.88,0,0
2022-02-06,6,193.22,0,0
2022-02-07,6,211.86,0,0
2022-02-08,6,222.33,0,0
2022-02-09,6,230.53,0,0
2022-02-10,6,222.49,0,0
2022-02-11,6,227.64,1,0
2022-02-12,6,194.44,0,0
2022-02-13,6,194.7,0,0
2022-02-14,6,215.35,0,0
2022-02-15,6,224.81,0,0
2022-02-16,6,231.63,0,0
2022-02-17,6,218.75,0,0
2022-02-18,6,231.17,1,0
2022-02-19,6,192.17,0,0
2022-02-20,6,197.47,0,0
2022-02-21,6,204.23,0,0
2022-02-22,6,233.33,0,0
2022-02-23,6,250.78,1,0
2022-02-24,6,215.88,0,0
2022-02-25,6,201.53,0,0
2022-02-26,6,193.29,0,0
2022-02-27,6,233.02,1,0
2022-02-28,6,231.54,1,0
2022-03-01,6,263.98,0,1
2022-03-02,6,249.79,1,0
2022-03-03,6,219.81,0,0
2022-03-04,6,203.71,0,0
2022-03-05,6,229.53,1,0
2022-03-06,6,226.09,1,0
2022-03-07,6,216.4,0,0
2022-03-08,6,229.78,0,0
2022-03-09,6,258.6,1,0
2022-03-10,6,212.96,0,0
2022-03-11,6,234.07,1,0
2022-03-12,6,184.47,0,0
2022-03-13,6,232.32,1,0
2022-03-14,6,240.72,1,0
2022-03-15,6,233.19,0,0
2022-03-16,6,258.72,1,0
2022-03-17,6,221.7,0,0
2022-03-18,6,204.1,0,0
2022-03-19,6,192.05,0,0
2022-03-20,6,194.03,0,0
2022-03-21,6,213.84,0,0
2022-03-22,6,252.93,1,0
2022-03-23,6,225.43,0,0
2022-03-24,6,226.92,0,0
2022-03-25,6,237.04,1,0
2022-03-26,6,192.96,0,0
2022-03-27,6,244.87,0,1
2022-03-28,6,210.89,0,0
2022-03-29,6,234.53,0,0
2022-03-30,6,232.7,0,0
2022-03-31,6,245.93,1,0
2022-04-01,6,212.99,0,0
2022-04-02,6,227.93,1,0
2022-04-03,6,196.29,0,0
2022-04-04,6,216.21,0,0
2022-04-05,6,226.25,0,0
2022-04-06,6,236.32,0,0
2022-04-07,6,209.45,0,0
2022-04-08,6,199.0,0,0
2022-04-09,6,198.22,0,0
2022-04-10,6,195.99,0,0
2022-04-11,6,213.96,0,0
2022-04-12,6,221.88,0,0
2022-04-13,6,241.77,0,0
2022-04-14,6,227.71,0,0
2022-04-15,6,243.45,0,1
2022-04-16,6,191.66,0,0
2022-04-17,6,202.74,0,0
2022-04-18,6,223.19,0,0
2022-04-19,6,263.73,1,0
2022-04-20,6,243.73,0,0
2022-04-21,6,257.49,0,1
2022-04-22,6,230.7,1,0
2022-04-23,6,188.08,0,0
2022-04-24,6,200.15,0,0
2022-04-25,6,214.51,0,0
2022-04-26,6,228.55,0,0
2022-04-27,6,267.27,1,0
2022-04-28,6,298.62,1,1
2022-04-29,6,197.52,0,0
2022-04-30,6,221.39,1,0
2022-05-01,6,202.39,0,0
2022-05-02,6,211.64,0,0
2022-05-03,6,255.67,1,0
2022-05-04,6,238.67,0,0
2022-05-05,6,216.36,0,0
2022-05-06,6,203.99,0,0
2022-05-07,6,236.37,0,1
2022-05-08,6,195.77,0,0
2022-05-09,6,218.24,0,0
2022-05-10,6,227.17,0,0
2022-05-11,6,280.97,0,1
2022-05-12,6,252.53,1,0
2022-05-13,6,239.21,1,0
2022-05-14,6,198.81,0,0
2022-05-15,6,225.85,1,0
2022-05-16,6,204.41,0,0
2022-05-17,6,232.17,0,0
2022-05-18,6,234.64,0,0
2022-05-19,6,266.28,0,1
2022-05-20,6,205.07,0,0
2022-05-21,6,193.28,0,0
2022-05-22,6,209.38,0,0
2022-05-23,6,207.67,0,0
2022-05-24,6,264.38,1,0
2022-05-25,6,231.75,0,0
2022-05-26,6,252.18,1,0
2022-05-27,6,234.96,1,0
2022-05-28,6,191.76,0,0
2022-05-29,6,202.55,0,0
2022-05-30,6,222.33,0,0
2022-05-31,6,263.41,1,0
2022-06-01,6,235.49,0,0
2022-06-02,6,219.27,0,0
2022-06-03,6,209.48,0,0
2022-06-04,6,246.91,0,1
2022-06-05,6,268.14,1,1
2022-06-06,6,253.85,0,1
2022-06-07,6,258.61,1,0
2022-06-08,6,232.88,0,0
2022-06-09,6,210.83,0,0
2022-06-10,6,239.27,1,0
2022-06-11,6,192.25,0,0
2022-06-12,6,262.34,1,1
2022-06-13,6,219.84,0,0
2022-06-14,6,226.35,0,0
2022-06-15,6,233.98,0,0
2022-06-16,6,302.24,1,1
2022-06-17,6,230.55,1,0
2022-06-18,6,189.17,0,0
2022-06-19,6,202.09,0,0
2022-06-20,6,222.17,0,0
2022-06-21,6,224.24,0,0
2022-06-22,6,238.06,0,0
2022-06-23,6,228.16,0,0
2022-06-24,6,227.65,1,0
2022-06-25,6,201.17,0,0
2022-06-26,6,275.47,1,1
2022-06-27,6,215.22,0,0
2022-06-28,6,238.73,0,0
2022-06-29,6,272.06,1,0
2022-06-30,6,226.12,0,0
2022-07-01,6,236.04,1,0
2022-07-02,6,222.66,1,0
2022-07-03,6,201.25,0,0
2022-07-04,6,219.98,0,0
2022-07-05,6,231.19,0,0
2022-07-06,6,225.74,0,0
2022-07-07,6,232.3,0,0
2022-07-08,6,209.6,0,0
2022-07-09,6,195.98,0,0
2022-07-10,6,206.08,0,0
2022-07-11,6,225.1,0,0
2022-07-12,6,219.15,0,0
2022-07-13,6,279.25,0,1
2022-07-14,6,219.17,0,0
2022-07-15,6,211.49,0,0
2022-07-16,6,198.87,0,0
2022-07-17,6,205.32,0,0
2022-07-18,6,215.33,0,0
2022-07-19,6,254.15,1,0
2022-07-20,6,235.17,0,0
2022-07-21,6,228.69,0,0
2022-07-22,6,244.43,1,0
2022-07-23,6,222.72,1,0
2022-07-24,6,207.63,0,0
2022-07-25,6,254.94,0,1
2022-07-26,6,235.68,0,0
2022-07-27,6,235.23,0,0
2022-07-28,6,257.92,1,0
2022-07-29,6,214.16,0,0
2022-07-30,6,262.79,1,1
2022-07-31,6,199.44,0,0
2022-08-01,6,249.45,1,0
2022-08-02,6,246.22,0,0
2022-08-03,6,233.81,0,0
2022-08-04,6,237.56,0,0
2022-08-05,6,220.07,0,0
2022-08-06,6,198.79,0,0
2022-08-07,6,231.7,1,0
2022-08-08,6,215.42,0,0
2022-08-09,6,234.22,0,0
2022-08-10,6,231.44,0,0
2022-08-11,6,227.32,0,0
2022-08-12,6,247.88,1,0
2022-08-13,6,196.57,0,0
2022-08-14,6,202.34,0,0
2022-08-15,6,250.72,0,1
2022-08-16,6,236.78,0,0
2022-08-17,6,310.15,1,1
2022-08-18,6,228.37,0,0
2022-08-19,6,209.67,0,0
2022-08-20,6,228.51,1,0
2022-08-21,6,246.4,0,1
2022-08-22,6,219.43,0,0
2022-08-23,6,266.84,1,0
2022-08-24,6,240.25,0,0
2022-08-25,6,264.02,1,0
2022-08-26,6,214.48,0,0
2022-08-27,6,231.29,1,0
2022-08-28,6,241.83,1,0
2022-08-29,6,222.03,0,0
2022-08-30,6,242.14,0,0
2022-08-31,6,242.56,0,0
2022-09-01,6,219.55,0,0
2022-09-02,6,217.97,0,0
2022-09-03,6,201.35,0,0
2022-09-04,6,204.33,0,0
2022-09-05,6,251.68,1,0
2022-09-06,6,234.24,0,0
2022-09-07,6,241.01,0,0
2022-09-08,6,226.15,0,0
2022-09-09,6,218.17,0,0
2022-09-10,6,240.46,0,1
2022-09-11,6,203.03,0,0
2022-09-12,6,246.0,1,0
2022-09-13,6,267.66,1,0
2022-09-14,6,241.16,0,0
2022-09-15,6,231.4,0,0
2022-09-16,6,207.01,0,0
2022-09-17,6,193.37,0,0
2022-09-18,6,208.42,0,0
2022-09-19,6,228.4,0,0
2022-09-20,6,231.53,0,0
2022-09-21,6,288.52,0,1
2022-09-22,6,231.22,0,0
2022-09-23,6,212.46,0,0
2022-09-24,6,239.74,0,1
2022-09-25,6,228.72,1,0
2022-09-26,6,256.27,1,0
2022-09-27,6,233.14,0,0
2022-09-28,6,237.03,0,0
2022-09-29,6,235.11,0,0
2022-09-30,6,203.43,0,0
2022-10-01,6,194.46,0,0
2022-10-02,6,205.9,0,0
2022-10-03,6,223.14,0,0
2022-10-04,6,239.79,0,0
2022-10-05,6,239.77,0,0
2022-10-06,6,273.16,1,0
2022-10-07,6,212.06,0,0
2022-10-08,6,201.27,0,0
2022-10-09,6,202.36,0,0
2022-10-10,6,262.65,0,1
2022-10-11,6,240.79,0,0
2022-10-12,6,247.64,0,0
2022-10-13,6,223.41,0,0
2022-10-14,6,212.32,0,0
2022-10-15,6,205.01,0,0
2022-10-16,6,209.63,0,0
2022-10-17,6,222.41,0,0
2022-10-18,6,240.78,0,0
2022-10-19,6,237.93,0,0
2022-10-20,6,238.99,0,0
2022-10-21,6,218.86,0,0
2022-10-22,6,196.4,0,0
2022-10-23,6,231.66,1,0
2022-10-24,6,247.49,1,0
2022-10-25,6,241.8,0,0
2022-10-26,6,265.9,1,0
2022-10-27,6,229.9,0,0
2022-10-28,6,246.52,1,0
2022-10-29,6,203.15,0,0
2022-10-30,6,208.68,0,0
2022-10-31,6,217.75,0,0
2022-11-01,6,241.74,0,0
2022-11-02,6,239.61,0,0
2022-11-03,6,260.28,1,0
2022-11-04,6,215.79,0,0
2022-11-05,6,204.34,0,0
2022-11-06,6,247.86,0,1
2022-11-07,6,219.67,0,0
2022-11-08,6,237.62,0,0
2022-11-09,6,243.04,0,0
2022-11-10,6,225.38,0,0
2022-11-11,6,212.64,0,0
2022-11-12,6,246.12,0,1
2022-11-13,6,201.7,0,0
2022-11-14,6,229.56,0,0
2022-11-15,6,275.81,1,0
2022-11-16,6,237.15,0,0
2022-11-17,6,239.39,0,0
2022-11-18,6,214.58,0,0
2022-11-19,6,206.62,0,0
2022-11-20,6,245.96,0,1
2022-11-21,6,228.74,0,0
2022-11-22,6,241.84,0,0
2022-11-23,6,239.65,0,0
2022-11-24,6,227.13,0,0
2022-11-25,6,248.35,0,1
2022-11-26,6,205.82,0,0
2022-11-27,6,211.65,0,0
2022-11-28,6,227.73,0,0
2022-11-29,6,239.57,0,0
2022-11-30,6,268.29,1,0
2022-12-01,6,229.89,0,0
2022-12-02,6,221.76,0,0
2022-12-03,6,242.81,0,1
2022-12-04,6,209.86,0,0
2022-12-05,6,219.45,0,0
2022-12-06,6,242.2,0,0
2022-12-07,6,242.14,0,0
2022-12-08,6,238.89,0,0
2022-12-09,6,220.22,0,0
2022-12-10,6,203.1,0,0
2022-12-11,6,208.86,0,0
2022-12-12,6,252.42,1,0
2022-12-13,6,233.77,0,0
2022-12-14,6,270.49,1,0
2022-12-15,6,305.0,1,1
2022-12-16,6,248.33,1,0
2022-12-17,6,236.67,1,0
2022-12-18,6,208.33,0,0
2022-12-19,6,230.19,0,0
2022-12-20,6,241.53,0,0
2022-12-21,6,248.64,0,0
2022-12-22,6,255.49,1,0
2022-12-23,6,227.44,1,0
2022-12-24,6,207.7,0,0
2022-12-25,6,203.07,0,0
2022-12-26,6,224.81,0,0
2022-12-27,6,240.05,0,0
2022-12-28,6,253.41,0,0
2022-12-29,6,236.7,0,0
2022-12-30,6,288.23,1,1
2022-12-31,6,210.81,0,0
2023-01-01,6,242.38,1,0
2023-01-02,6,223.94,0,0
2023-01-03,6,277.27,1,0
2023-01-04,6,240.28,0,0
2023-01-05,6,266.67,1,0
2023-01-06,6,210.01,0,0
2023-01-07,6,208.0,0,0
2023-01-08,6,211.86,0,0
2023-01-09,6,264.96,1,0
2023-01-10,6,234.44,0,0
2023-01-11,6,283.17,0,1
2023-01-12,6,239.52,0,0
2023-01-13,6,219.78,0,0
2023-01-14,6,238.23,1,0
2023-01-15,6,206.46,0,0
2023-01-16,6,263.97,0,1
2023-01-17,6,278.84,1,0
2023-01-18,6,286.27,0,1
2023-01-19,6,267.63,1,0
2023-01-20,6,257.87,0,1
2023-01-21,6,201.76,0,0
2023-01-22,6,216.26,0,0
2023-01-23,6,229.79,0,0
2023-01-24,6,254.49,0,0
2023-01-25,6,241.8,0,0
2023-01-26,6,240.22,0,0
2023-01-27,6,212.24,0,0
2023-01-28,6,278.82,1,1
2023-01-29,6,216.82,0,0
2023-01-30,6,217.27,0,0
2023-01-31,6,272.29,1,0
2023-02-01,6,284.41,0,1
2023-02-02,6,272.94,0,1
2023-02-03,6,251.08,1,0
2023-02-04,6,243.98,1,0
2023-02-05,6,211.62,0,0
2023-02-06,6,229.0,0,0
2023-02-07,6,244.24,0,0
2023-02-08,6,247.58,0,0
2023-02-09,6,231.36,0,0
2023-02-10,6,225.04,0,0
2023-02-11,6,210.2,0,0
2023-02-12,6,214.61,0,0
2023-02-13,6,224.29,0,0
2023-02-14,6,241.72,0,0
2023-02-15,6,247.04,0,0
2023-02-16,6,229.48,0,0
2023-02-17,6,211.41,0,0
2023-02-18,6,206.07,0,0
2023-02-19,6,255.6,0,1
2023-02-20,6,225.41,0,0
2023-02-21,6,239.27,0,0
2023-02-22,6,244.2,0,0
2023-02-23,6,235.23,0,0
2023-02-24,6,218.43,0,0
2023-02-25,6,220.26,0,0
2023-02-26,6,218.61,0,0
2023-02-27,6,234.15,0,0
2023-02-28,6,250.56,0,0
2023-03-01,6,243.63,0,0
2023-03-02,6,261.74,1,0
2023-03-03,6,255.02,0,1
2023-03-04,6,216.45,0,0
2023-03-05,6,240.95,1,0
2023-03-06,6,253.12,1,0
2023-03-07,6,242.91,0,0
2023-03-08,6,247.78,0,0
2023-03-09,6,239.55,0,0
2023-03-10,6,222.15,0,0
2023-03-11,6,205.99,0,0
2023-03-12,6,257.47,0,1
2023-03-13,6,226.53,0,0
2023-03-14,6,244.63,0,0
2023-03-15,6,252.76,0,0
2023-03-16,6,305.35,1,1
2023-03-17,6,218.4,0,0
2023-03-18,6,253.44,0,1
2023-03-19,6,210.1,0,0
2023-03-20,6,228.15,0,0
2023-03-21,6,248.54,0,0
2023-03-22,6,289.95,1,0
2023-03-23,6,311.93,1,1
2023-03-24,6,223.96,0,0
2023-03-25,6,253.48,0,1
2023-03-26,6,209.37,0,0
2023-03-27,6,231.01,0,0
2023-03-28,6,245.96,0,0
2023-03-29,6,251.63,0,0
2023-03-30,6,239.84,0,0
2023-03-31,6,223.85,0,0
2023-04-01,6,209.62,0,0
2023-04-02,6,245.38,1,0
2023-04-03,6,224.64,0,0
2023-04-04,6,244.86,0,0
